Autoscaler,Run,Minute,CPUCost_USD,MemoryCost_USD,TotalCost_USD
queue-CDT120,1,28,0.0056841999999999995,0.0005045491536458333,0.006188749153645833
queue-CDT120,1,29,0.0055677999999999995,0.00049435302734375,0.00606215302734375
queue-CDT120,1,30,0.005030142857142857,0.0004374986049107143,0.005467641462053571
queue-CDT120,1,31,0.004947,0.00042512451171875003,0.00537212451171875
queue-CDT120,1,32,0.004564542857142857,0.00040180524553571435,0.004966348102678571
queue-CDT120,1,33,0.0043844,0.00039260620117187504,0.004777006201171875
queue-CDT120,1,34,0.0044814,0.0003865673828125,0.0048679673828124995
queue-CDT120,1,35,0.005185342857142857,0.0004633970424107143,0.005648739899553571
queue-CDT120,1,36,0.0056066,0.0004947819010416668,0.006101381901041666
queue-CDT120,1,37,0.0056066,0.00050369140625,0.00611029140625
queue-CDT120,1,38,0.0052075142857142855,0.0004496414620535715,0.005657155747767857
queue-CDT120,1,39,0.004985799999999999,0.000434462890625,0.0054202628906249994
queue-CDT120,1,40,0.0046754,0.000397939453125,0.005073339453125
queue-CDT120,1,41,0.0042874,0.000391962890625,0.004679362890625
queue-CDT120,1,42,0.0040546,0.000366002197265625,0.004420602197265625
queue-CDT120,1,43,0.004897114285714286,0.00045130161830357146,0.005348415904017857
queue-CDT120,1,44,0.0056066,0.00049700927734375,0.00610360927734375
queue-CDT120,1,45,0.0057618,0.000541044921875,0.006302844921875
queue-CDT120,1,46,0.005495742857142857,0.0004999204799107143,0.005995663337053571
queue-CDT120,1,47,0.0051021999999999994,0.00046916015625000007,0.00557136015625
queue-CDT120,1,48,0.004919285714285714,0.0004375460379464286,0.005356831752232142
queue-CDT120,1,49,0.004171,0.000383994140625,0.004554994140625
queue-CDT120,1,50,0.0039964,0.00035867675781250003,0.0043550767578125
queue-CDT120,1,51,0.0042486,0.00038797851562500003,0.004636578515625
queue-CDT120,1,52,0.0054513999999999995,0.0004886116536458333,0.005940011653645833
queue-CDT120,1,53,0.0056066,0.00050369140625,0.00611029140625
queue-CDT120,1,54,0.0054708,0.000477689208984375,0.0059484892089843745
queue-CDT120,1,55,0.005044,0.00043844726562500003,0.005482447265625
queue-CDT120,1,56,0.0048306,0.00041390066964285715,0.005244500669642857
queue-CDT120,1,57,0.004365,0.000397275390625,0.004762275390625
queue-CDT120,1,58,0.004035199999999999,0.00036133300781250003,0.0043965330078125
queue-CDT120,1,59,0.003843971428571428,0.00035396902901785717,0.004197940457589286
queue-CDT120,1,60,0.004575628571428571,0.00041399553571428577,0.004989624107142857
queue-CDT120,1,61,0.005115133333333333,0.00046113606770833336,0.005576269401041667
queue-CDT120,1,62,0.005074485714285714,0.00045580775669642863,0.0055302934709821425
queue-CDT120,1,63,0.0048112,0.00042250976562500003,0.005233709765625
queue-CDT120,1,64,0.004741914285714285,0.00041012974330357143,0.005152044029017857
queue-CDT120,1,65,0.0043165,0.00038528076171875003,0.00470178076171875
queue-CDT120,1,66,0.003932657142857143,0.00036004045758928575,0.0042926976004464285
queue-CDT120,1,67,0.0038439714285714286,0.0003463323102678572,0.004190303738839286
queue-CDT120,1,68,0.004110028571428571,0.0003798200334821429,0.004489848604910714
queue-CDT120,1,69,0.0046975714285714286,0.0004109123883928572,0.005108483816964286
queue-CDT120,1,70,0.005192733333333333,0.0004753580729166667,0.00566809140625
queue-CDT120,1,71,0.0056454,0.00049966552734375,0.00614506552734375
queue-CDT120,1,72,0.005384885714285714,0.0004885128348214285,0.005873398549107143
queue-CDT120,2,0,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,2,1,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,2,2,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,2,3,0.0019206,0.000176474609375,0.002097074609375
queue-CDT120,2,4,0.0022504,0.000199052734375,0.002449452734375
queue-CDT120,2,5,0.0026578,0.000243648681640625,0.002901448681640625
queue-CDT120,2,6,0.0030236285714285716,0.0002787165178571429,0.003302345089285714
queue-CDT120,2,7,0.0032182444444444442,0.0002920399305555556,0.003510284375
queue-CDT120,2,8,0.0033894571428571426,0.000297666015625,0.003687123158482143
queue-CDT120,2,9,0.003882155555555555,0.00035890733506944446,0.004241062890624999
queue-CDT120,2,10,0.0039880857142857145,0.0003508858816964286,0.004338971595982143
queue-CDT120,2,11,0.004227044444444444,0.0003825184461805556,0.004609562890625
queue-CDT120,2,12,0.004121114285714286,0.00035999302455357144,0.004481107310267857
queue-CDT120,2,13,0.0047142,0.000415869140625,0.0051300691406250005
queue-CDT120,2,14,0.004462,0.00038523925781250003,0.0048472392578125
queue-CDT120,2,15,0.0041807,0.00038000976562500003,0.004560709765625
queue-CDT120,2,16,0.004176542857142857,0.00036988281250000004,0.004546425669642857
queue-CDT120,2,17,0.004808428571428571,0.0004299567522321429,0.0052383853236607145
queue-CDT120,2,18,0.005347933333333333,0.00047261881510416673,0.0058205521484375
queue-CDT120,2,19,0.0059169999999999995,0.00052494140625,0.00644194140625
queue-CDT120,2,20,0.005795057142857143,0.0005178738839285715,0.006312931026785714
queue-CDT120,2,21,0.0053932,0.000462353515625,0.005855553515625
queue-CDT120,2,22,0.004985799999999999,0.000434462890625,0.0054202628906249994
queue-CDT120,2,23,0.004786257142857142,0.00041316545758928575,0.005199422600446428
queue-CDT120,2,24,0.004176542857142857,0.00037521902901785717,0.004551761886160715
queue-CDT120,2,25,0.0043067999999999995,0.000385965576171875,0.004692765576171876
queue-CDT120,2,26,0.0048306,0.00043529296875,0.00526589296875
queue-CDT120,2,27,0.005695285714285714,0.0005059444754464286,0.006201230189732143
queue-CDT120,2,28,0.0059169999999999995,0.0005173046875000001,0.0064343046875
queue-CDT120,2,29,0.0056509428571428575,0.0005067271205357143,0.006157669977678572
queue-CDT120,2,30,0.005179799999999999,0.000447744140625,0.0056275441406249994
queue-CDT120,2,31,0.005052314285714285,0.00043901646205357143,0.005491330747767857
queue-CDT120,2,32,0.0045299,0.00039055175781250003,0.0049204517578124995
queue-CDT120,2,33,0.0043359,0.000391962890625,0.004727862890625
queue-CDT120,2,34,0.004498028571428571,0.0003896149553571429,0.004887643526785714
queue-CDT120,2,35,0.005166866666666666,0.00045576822916666666,0.005622634895833333
queue-CDT120,2,36,0.005717457142857142,0.0004983077566964286,0.006215764899553571
queue-CDT120,2,37,0.005817228571428572,0.0005127985491071429,0.0063300271205357144
queue-CDT120,2,38,0.005238,0.000455069580078125,0.005693069580078125
queue-CDT120,2,39,0.004947,0.000431806640625,0.005378806640625
queue-CDT120,2,40,0.0046948,0.00040117675781250003,0.0050959767578125
queue-CDT120,2,41,0.0045008,0.00040125976562500003,0.004902059765625
queue-CDT120,2,42,0.004268,0.000375299072265625,0.004643299072265625
queue-CDT120,2,43,0.004856466666666667,0.0004300634765625,0.005286530143229167
queue-CDT120,2,44,0.005238,0.00046175170898437505,0.005699751708984375
queue-CDT120,2,45,0.0052962,0.00048244140625,0.00577864140625
queue-CDT120,2,46,0.005163171428571429,0.0004580608258928572,0.005621232254464286
queue-CDT120,2,47,0.0048694,0.000426494140625,0.005295894140625
queue-CDT120,2,48,0.004636599999999999,0.00040387451171875003,0.0050404745117187495
queue-CDT120,2,49,0.0042195,0.000383994140625,0.004603494140625
queue-CDT120,2,50,0.0038606,0.0003493798828125,0.0042099798828125
queue-CDT120,2,51,0.0043747,0.00039594726562500003,0.004770647265625
queue-CDT120,2,52,0.0049636285714285714,0.0004482184709821429,0.005411847042410714
queue-CDT120,2,53,0.0052075142857142855,0.0004763699776785715,0.005683884263392857
queue-CDT120,2,54,0.005362714285714286,0.0004869949776785715,0.005849709263392857
queue-CDT120,2,55,0.0050052,0.000439132080078125,0.005444332080078125
queue-CDT120,2,56,0.0048306,0.000423837890625,0.005254437890625001
queue-CDT120,2,57,0.0040739999999999995,0.00035730712890625,0.00443130712890625
queue-CDT120,2,58,0.0040352,0.00037469726562500003,0.004409897265625
queue-CDT120,2,59,0.0038411999999999995,0.0003480517578125,0.0041892517578125
queue-CDT120,2,60,0.004121114285714286,0.00037982003348214285,0.004500934319196429
queue-CDT120,2,61,0.004403799999999999,0.00038459594726562504,0.004788395947265624
queue-CDT120,2,62,0.004808428571428571,0.0004223200334821429,0.005230748604910714
queue-CDT120,2,63,0.0047918,0.0004078173828125,0.0051996173828125
queue-CDT120,2,64,0.0047044999999999995,0.000415869140625,0.005120369140625
queue-CDT120,2,65,0.0041322,0.00038515625000000003,0.00451735625
queue-CDT120,2,66,0.0039770000000000005,0.000370712890625,0.004347712890625
queue-CDT120,2,67,0.003555742857142857,0.0003266001674107143,0.0038823430245535713
queue-CDT120,2,68,0.004198714285714286,0.00038207310267857146,0.004580787388392857
queue-CDT120,2,69,0.0049525428571428574,0.0004291266741071429,0.00538166953125
queue-CDT120,2,70,0.005318371428571428,0.0004763225446428572,0.005794693973214285
queue-CDT120,2,71,0.0052962,0.000470986328125,0.005767186328125
queue-CDT120,2,72,0.005199199999999999,0.00044907226562500004,0.005648272265625
queue-CDT120,3,0,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,3,1,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,3,2,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,3,3,0.0019012,0.000175146484375,0.002076346484375
queue-CDT120,3,4,0.0021922,0.000195068359375,0.002387268359375
queue-CDT120,3,5,0.0026023714285714284,0.00023078543526785716,0.0028331568638392856
queue-CDT120,3,6,0.0029876,0.00027625,0.00326385
queue-CDT120,3,7,0.0032785999999999996,0.00029541294642857147,0.0035740129464285715
queue-CDT120,3,8,0.0033561999999999997,0.000296171875,0.0036523718749999997
queue-CDT120,3,9,0.003611171428571428,0.00031362723214285715,0.0039247986607142855
queue-CDT120,3,10,0.0039382,0.000346038818359375,0.004284238818359375
queue-CDT120,3,11,0.004431514285714286,0.0003965164620535715,0.004828030747767857
queue-CDT120,3,12,0.0044231999999999995,0.00039260620117187504,0.004815806201171875
queue-CDT120,3,13,0.004631057142857143,0.0004063588169642857,0.005037415959821428
queue-CDT120,3,14,0.0046754,0.000409871826171875,0.0050852718261718746
queue-CDT120,3,15,0.0044038,0.000377913818359375,0.004781713818359375
queue-CDT120,3,16,0.004342828571428572,0.00039044503348214285,0.004733273604910714
queue-CDT120,3,17,0.004631057142857142,0.0003987220982142857,0.005029779241071428
queue-CDT120,3,18,0.005477266666666666,0.0004903824869791667,0.005967649153645833
queue-CDT120,3,19,0.005540085714285714,0.00048386439732142855,0.006023950111607143
queue-CDT120,3,20,0.0056731142857142855,0.0005082449776785715,0.006181359263392857
queue-CDT120,3,21,0.005318371428571428,0.00046104910714285714,0.005779420535714285
queue-CDT120,3,22,0.0050634,0.000439775390625,0.005503175390625
queue-CDT120,3,23,0.004741914285714285,0.0003986746651785714,0.005140588950892856
queue-CDT120,3,24,0.0044135,0.000399931640625,0.004813431640625
queue-CDT120,3,25,0.0043165,0.00036926025390625003,0.00468576025390625
queue-CDT120,3,26,0.004631057142857143,0.00041781389508928574,0.005048871037946429
queue-CDT120,3,27,0.005318371428571428,0.0004763225446428572,0.005794693973214286
queue-CDT120,3,28,0.005562257142857143,0.0005006556919642858,0.006062912834821428
queue-CDT120,3,29,0.005340542857142857,0.0004702036830357143,0.0058107465401785715
queue-CDT120,3,30,0.0049858,0.000434462890625,0.005420262890625
queue-CDT120,3,31,0.004752999999999999,0.0004051611328125,0.0051581611328125
queue-CDT120,3,32,0.004420428571428572,0.0003980343191964286,0.004818462890625
queue-CDT120,3,33,0.004065685714285714,0.0003653292410714286,0.004431014955357143
queue-CDT120,3,34,0.004431514285714286,0.0004018526785714286,0.004833366964285714
queue-CDT120,3,35,0.005244466666666666,0.00046999023437500003,0.005714456901041666
queue-CDT120,3,36,0.0056841999999999995,0.0005134586588541667,0.0061976586588541665
queue-CDT120,3,37,0.005850485714285715,0.0005394796316964286,0.006389965345982143
queue-CDT120,3,38,0.005626,0.00050501953125,0.00613101953125
queue-CDT120,3,39,0.0052574,0.00047310302734375,0.005730503027343749
queue-CDT120,3,40,0.005007971428571428,0.00043598074776785717,0.005443952176339285
queue-CDT120,3,41,0.0044231999999999995,0.00039457763671875,0.00481777763671875
queue-CDT120,3,42,0.004365,0.00038736188616071433,0.004752361886160714
queue-CDT120,3,43,0.004985799999999999,0.00044591796875,0.0054317179687499995
queue-CDT120,3,44,0.005632466666666667,0.0005054622395833333,0.00613792890625
queue-CDT120,3,45,0.005806142857142858,0.0005173521205357143,0.006323494977678572
queue-CDT120,3,46,0.005584428571428572,0.0004792633928571429,0.006063691964285714
queue-CDT120,3,47,0.0051798,0.000447744140625,0.005627544140625
queue-CDT120,3,48,0.005052314285714285,0.00042756138392857147,0.005479875669642857
queue-CDT120,3,49,0.0046948,0.000415869140625,0.005110669140625
queue-CDT120,3,50,0.0044232,0.00039324951171875003,0.00481644951171875
queue-CDT120,3,51,0.004719742857142857,0.0004162486049107143,0.005135991462053572
queue-CDT120,3,52,0.0049636285714285714,0.0004291266741071429,0.005392755245535714
queue-CDT120,3,53,0.005362714285714286,0.0004831766183035714,0.005845890904017857
queue-CDT120,3,54,0.005141,0.00045845214843750007,0.0055994521484375
queue-CDT120,3,55,0.004786257142857143,0.00042080217633928574,0.005207059319196429
queue-CDT120,3,56,0.0044426,0.0003865673828125,0.0048291673828125
queue-CDT120,3,57,0.0040352,0.000371356201171875,0.004406556201171875
queue-CDT120,3,58,0.0038023999999999996,0.0003453955078125,0.0041477955078125
queue-CDT120,3,59,0.0038217999999999998,0.00035626953125000003,0.00417806953125
queue-CDT120,3,60,0.004154371428571429,0.00037521902901785717,0.004529590457589286
queue-CDT120,3,61,0.004649533333333333,0.00041144205729166667,0.005060975390625
queue-CDT120,3,62,0.0049276,0.000447183837890625,0.005374783837890625
queue-CDT120,3,63,0.00485,0.00045189453125000004,0.00530189453125
queue-CDT120,3,64,0.004531285714285714,0.00041937918526785715,0.004950664899553571
queue-CDT120,3,65,0.0038661428571428566,0.0003631236049107143,0.004229266462053571
queue-CDT120,3,66,0.003777457142857143,0.00034941545758928575,0.004126872600446429
queue-CDT120,3,67,0.0036887714285714283,0.00033570731026785717,0.0040244787388392855
queue-CDT120,3,68,0.004021342857142857,0.00036459402901785717,0.004385936886160714
queue-CDT120,3,69,0.004752999999999999,0.0004140706380208334,0.0051670706380208325
queue-CDT120,3,70,0.0049858,0.000434462890625,0.005420262890625
queue-CDT120,3,71,0.005335,0.000455028076171875,0.005790028076171875
queue-CDT120,3,72,0.005362714285714286,0.00045644810267857146,0.005819162388392857
queue-CDT120,4,0,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,4,1,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,4,2,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,4,3,0.0019594,0.000179130859375,0.002138530859375
queue-CDT120,4,4,0.0022115999999999998,0.000196396484375,0.002407996484375
queue-CDT120,4,5,0.0026384,0.00023563842773437503,0.002874038427734375
queue-CDT120,4,6,0.0028906,0.00025958618164062503,0.003150186181640625
queue-CDT120,4,7,0.0033756,0.0003028125,0.0036784125
queue-CDT120,4,8,0.0035210999999999997,0.00030144287109375005,0.0038225428710937496
queue-CDT120,4,9,0.0040158,0.00036137451171875003,0.00437717451171875
queue-CDT120,4,10,0.0039964,0.00035002319335937504,0.004346423193359375
queue-CDT120,4,11,0.004462,0.00039860351562500003,0.004860603515625
queue-CDT120,4,12,0.004268,0.00037864013671875,0.0046466401367187505
queue-CDT120,4,13,0.004808428571428571,0.0004223200334821429,0.005230748604910714
queue-CDT120,4,14,0.0046366,0.0003971923828125,0.0050337923828125
queue-CDT120,4,15,0.0044536857142857145,0.0003980343191964286,0.004851720033482143
queue-CDT120,4,16,0.004192555555555555,0.0003682779947916667,0.004560833550347222
queue-CDT120,4,17,0.004874942857142857,0.0004268736049107143,0.005301816462053572
queue-CDT120,4,18,0.005229685714285714,0.0004587960379464286,0.0056884817522321425
queue-CDT120,4,19,0.005540085714285714,0.0004915011160714286,0.006031586830357143
queue-CDT120,4,20,0.0054902,0.0004957226562500001,0.00598592265625
queue-CDT120,4,21,0.005163171428571429,0.0004504241071428572,0.005613595535714286
queue-CDT120,4,22,0.0047142,0.000415869140625,0.005130069140625
queue-CDT120,4,23,0.004520199999999999,0.00037920043945312504,0.004899400439453125
queue-CDT120,4,24,0.0040643,0.000376025390625,0.0044403253906249995
queue-CDT120,4,25,0.0041516,0.000371314697265625,0.004522914697265625
queue-CDT120,4,26,0.0048888,0.000431163330078125,0.005319963330078125
queue-CDT120,4,27,0.0055484,0.000489683837890625,0.0060380838378906255
queue-CDT120,4,28,0.005891133333333333,0.0005231705729166667,0.00641430390625
queue-CDT120,4,29,0.0057036,0.000500308837890625,0.006203908837890625
queue-CDT120,4,30,0.0052962,0.000455712890625,0.0057519128906250005
queue-CDT120,4,31,0.005044,0.000428424072265625,0.005472424072265625
queue-CDT120,4,32,0.00485,0.000421824951171875,0.005271824951171875
queue-CDT120,4,33,0.004559,0.000396549072265625,0.004955549072265625
queue-CDT120,4,34,0.0046754,0.000409871826171875,0.005085271826171875
queue-CDT120,4,35,0.0052075142857142855,0.0004687332589285715,0.005676247544642857
queue-CDT120,4,36,0.005783971428571429,0.0005158342633928572,0.006299805691964286
queue-CDT120,4,37,0.0054292285714285715,0.0004839118303571429,0.005913140401785715
queue-CDT120,4,38,0.005362714285714286,0.00048317661830357147,0.005845890904017857
queue-CDT120,4,39,0.0049664,0.00045652221679687505,0.005422922216796875
queue-CDT120,4,40,0.0047723999999999996,0.00041985351562500003,0.005192253515625
queue-CDT120,4,41,0.0043456,0.00039063476562500003,0.004736234765625
queue-CDT120,4,42,0.0043067999999999995,0.00037461425781250003,0.0046814142578125
queue-CDT120,4,43,0.0046754,0.00041703125000000003,0.0050924312499999996
queue-CDT120,4,44,0.005407057142857143,0.00047857561383928573,0.005885632756696429
queue-CDT120,4,45,0.0054126,0.00048372802734375,0.00589632802734375
queue-CDT120,4,46,0.0053738,0.000477730712890625,0.005851530712890626
queue-CDT120,4,47,0.0048306,0.000423837890625,0.005254437890625
queue-CDT120,4,48,0.004764085714285714,0.0004078292410714286,0.005171914955357143
queue-CDT120,4,49,0.0042195,0.00037864013671875,0.00459814013671875
queue-CDT120,4,50,0.0040158,0.00036668701171875003,0.00438248701171875
queue-CDT120,4,51,0.0043456,0.000383267822265625,0.004728867822265625
queue-CDT120,4,52,0.005089266666666667,0.00044154622395833334,0.005530812890625
queue-CDT120,4,53,0.005347933333333333,0.0004592545572916667,0.005807187890625
queue-CDT120,4,54,0.005318371428571429,0.0004534123883928572,0.005771783816964286
queue-CDT120,4,55,0.0049636285714285714,0.0004214899553571429,0.005385118526785714
queue-CDT120,4,56,0.004575628571428572,0.00041017717633928574,0.0049858057477678575
queue-CDT120,4,57,0.004198714285714286,0.00037825474330357143,0.004576969029017857
queue-CDT120,4,58,0.004054599999999999,0.000376025390625,0.004430625390625
queue-CDT120,4,59,0.0038217999999999998,0.00034226888020833337,0.004164068880208333
queue-CDT120,4,60,0.004176542857142858,0.00038285574776785716,0.0045593986049107145
queue-CDT120,4,61,0.004520199999999999,0.00038349609375,0.00490369609375
queue-CDT120,4,62,0.004764085714285714,0.0004192843191964286,0.005183370033482143
queue-CDT120,4,63,0.0046559999999999995,0.00039852050781250003,0.0050545205078125
queue-CDT120,4,64,0.004468466666666666,0.00039904622395833334,0.004867512890625
queue-CDT120,4,65,0.0038735333333333333,0.00034581054687500004,0.004219343880208334
queue-CDT120,4,66,0.0036666,0.000349462890625,0.004016062890625
queue-CDT120,4,67,0.0036444285714285715,0.00033648995535714293,0.003980918526785714
queue-CDT120,4,68,0.0042098,0.00038487955729166667,0.004594679557291667
queue-CDT120,4,69,0.0047197428571428566,0.0004047935267857143,0.005124536383928571
queue-CDT120,4,70,0.005007971428571428,0.00046270926339285717,0.005470680691964286
queue-CDT120,4,71,0.005322066666666667,0.00047084798177083335,0.0057929146484375004
queue-CDT120,4,72,0.005229685714285714,0.0004740694754464286,0.005703755189732143
queue-CDT120,5,0,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,5,1,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,5,2,0.0018042,0.000168505859375,0.001972705859375
queue-CDT120,5,3,0.001848542857142857,0.0001715415736607143,0.0020200844308035713
queue-CDT120,5,4,0.0022504,0.000199052734375,0.002449452734375
queue-CDT120,5,5,0.002716,0.0002442919921875,0.0029602919921875
queue-CDT120,5,6,0.0028019142857142855,0.00026353794642857147,0.0030654522321428568
queue-CDT120,5,7,0.0031123142857142857,0.00028478794642857147,0.003397102232142857
queue-CDT120,5,8,0.0031428,0.0002735107421875,0.0034163107421875
queue-CDT120,5,9,0.0036998571428571428,0.0003212165178571429,0.004021073660714285
queue-CDT120,5,10,0.0039188,0.0003480517578125,0.0042668517578125
queue-CDT120,5,11,0.004098942857142857,0.0003622935267857143,0.004461236383928572
queue-CDT120,5,12,0.0042098,0.000381337890625,0.004591137890625
queue-CDT120,5,13,0.0045008,0.00038789550781250003,0.0048886955078125
queue-CDT120,5,14,0.0044426,0.000397275390625,0.004839875390625
queue-CDT120,5,15,0.004254142857142857,0.00036528180803571425,0.0046194246651785715
queue-CDT120,5,16,0.0042319714285714285,0.00038285574776785716,0.004614827176339285
queue-CDT120,5,17,0.0046975714285714286,0.00040709402901785717,0.0051046654575892855
queue-CDT120,5,18,0.005244466666666666,0.0004610807291666667,0.005705547395833333
queue-CDT120,5,19,0.005774733333333333,0.0005039404296875,0.006278673763020833
queue-CDT120,5,20,0.006123933333333333,0.0005427604166666667,0.006666693749999999
queue-CDT120,5,21,0.0057618,0.0005026953125,0.0062644953125
queue-CDT120,5,22,0.0052962,0.00046391880580357145,0.005760118805803571
queue-CDT120,5,23,0.0046948,0.00040117675781250003,0.0050959767578125
queue-CDT120,5,24,0.004586714285714286,0.00040332310267857146,0.004990037388392857
queue-CDT120,5,25,0.004462,0.000388580322265625,0.004850580322265625
queue-CDT120,5,26,0.005011666666666667,0.0004451432291666667,0.005456809895833334
queue-CDT120,5,27,0.0052962,0.000472418212890625,0.005768618212890625
queue-CDT120,5,28,0.0051992,0.000465777587890625,0.005664977587890625
queue-CDT120,5,29,0.005229685714285714,0.00046643275669642863,0.005696118470982142
queue-CDT120,5,30,0.005030142857142857,0.0004374986049107143,0.005467641462053571
queue-CDT120,5,31,0.0046975714285714286,0.00040709402901785717,0.0051046654575892855
queue-CDT120,5,32,0.0042430571428571425,0.0003774720982142857,0.004620529241071428
queue-CDT120,5,33,0.0039991714285714285,0.00036459402901785717,0.004363765457589286
queue-CDT120,5,34,0.004431514285714286,0.00039191545758928575,0.004823429743303571
queue-CDT120,5,35,0.005244466666666667,0.00047444498697916666,0.005718911653645833
queue-CDT120,5,36,0.005813533333333333,0.0005178580729166667,0.00633139140625
queue-CDT120,5,37,0.0056066,0.00050369140625,0.00611029140625
queue-CDT120,5,38,0.0052574,0.000453056640625,0.005710456640625
queue-CDT120,5,39,0.005007971428571428,0.00043598074776785717,0.005443952176339285
queue-CDT120,5,40,0.004764085714285714,0.0004040108816964286,0.005168096595982143
queue-CDT120,5,41,0.004376085714285715,0.0003965164620535715,0.004772602176339286
queue-CDT120,5,42,0.0042777,0.0003759423828125,0.0046536423828125
queue-CDT120,5,43,0.0046754,0.000420849609375,0.005096249609375
queue-CDT120,5,44,0.005528999999999999,0.00049837890625,0.006027378906249999
queue-CDT120,5,45,0.005554866666666667,0.0005001497395833333,0.00605501640625
queue-CDT120,5,46,0.005322066666666666,0.00046193847656250003,0.005784005143229166
queue-CDT120,5,47,0.0052185999999999995,0.00047712890625,0.00569572890625
queue-CDT120,5,48,0.004874942857142857,0.00043451032366071426,0.005309453180803571
queue-CDT120,5,49,0.0044536857142857145,0.00039955217633928574,0.004853237890625
queue-CDT120,5,50,0.004287399999999999,0.00037682779947916667,0.004664227799479167
queue-CDT120,5,51,0.004387171428571429,0.00039348074776785716,0.004780652176339286
queue-CDT120,5,52,0.004752999999999999,0.00043188964843750006,0.0051848896484375
queue-CDT120,5,53,0.005118828571428571,0.0004473883928571429,0.005566216964285714
queue-CDT120,5,54,0.005274028571428571,0.0004809235491071429,0.005754952120535714
queue-CDT120,5,55,0.004985799999999999,0.00043828125000000003,0.00542408125
queue-CDT120,5,56,0.0043456,0.00039594726562500003,0.004741547265625
queue-CDT120,5,57,0.004021342857142857,0.0003508384486607143,0.004372181305803571
queue-CDT120,5,58,0.003755285714285714,0.0003440792410714286,0.004099364955357143
queue-CDT120,5,59,0.0037700666666666666,0.0003342724609375,0.004104339127604167
queue-CDT120,5,60,0.004154371428571429,0.00038285574776785716,0.004537227176339286
queue-CDT120,5,61,0.0047142,0.00040339029947916667,0.005117590299479166
queue-CDT120,5,62,0.005041228571428571,0.0004474358258928572,0.005488664397321428
queue-CDT120,5,63,0.0049636285714285714,0.00044440011160714287,0.005408028683035714
queue-CDT120,5,64,0.0045202,0.000402587890625,0.004922787890625
queue-CDT120,5,65,0.0041580666666666665,0.00036974446614583333,0.0045278111328125
queue-CDT120,5,66,0.0038439714285714286,0.00036160574776785716,0.004205577176339286
queue-CDT120,5,67,0.0037441999999999996,0.0003503206380208333,0.004094520638020833
queue-CDT120,5,68,0.004110028571428572,0.00037982003348214285,0.004489848604910715
queue-CDT120,5,69,0.004701266666666666,0.0004140706380208334,0.0051153373046875
queue-CDT120,5,70,0.005192733333333333,0.0004709033203125,0.005663636653645833
queue-CDT120,5,71,0.0052185999999999995,0.0004637646484375,0.0056823646484374995
queue-CDT120,5,72,0.005011666666666666,0.00045850748697916666,0.005470174153645833
