Minute,Timestamp,Total Request Count,SelectedLatency_ms,CumulativeSLOViolationRate_percent,Method,DisplayName,Run,File
18,1788209176,4923,300.0,0.8627118644067844,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
19,1788209235,5151,300.0,0.8499999999999952,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
20,1788209296,5430,300.0,0.8499999999999952,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
21,1788209356,6028,300.0,0.9333333333333305,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
22,1788209416,6450,300.0,0.918181818181818,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
23,1788209476,7973,380.0,3.285714285714292,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
24,1788209536,8498,370.0,3.1428571428571472,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
25,1788209596,8827,370.0,3.1428571428571472,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
26,1788209656,9114,370.0,3.0500000000000083,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
27,1788209716,9404,360.0,3.0000000000000027,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
28,1788209776,9688,360.0,2.7894736842105305,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
29,1788209836,9990,360.0,2.7894736842105305,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
30,1788209896,10269,360.0,2.52941176470588,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
31,1788209956,10515,350.0,2.352941176470591,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
32,1788210016,10803,350.0,2.352941176470591,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
33,1788210076,11097,350.0,2.187499999999998,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
34,1788210136,11378,350.0,2.187499999999998,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
35,1788210196,11735,350.0,2.0000000000000018,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
36,1788210256,12144,340.0,2.0000000000000018,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
37,1788210316,12617,340.0,1.9523809523809499,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
38,1788210376,13139,340.0,1.9545454545454533,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
39,1788210436,13813,340.0,1.9565217391304346,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
40,1788210496,14496,340.0,1.9545454545454533,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
41,1788210556,15246,340.0,1.9000000000000017,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
42,1788210616,16082,340.0,1.8421052631579005,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
43,1788210676,17154,340.0,1.8571428571428572,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
44,1788210736,18480,340.0,1.904761904761909,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
45,1788210796,20023,340.0,1.8333333333333313,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
46,1788210856,22177,340.0,1.9090909090909158,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
47,1788210916,26998,410.0,4.0000000000000036,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
48,1788210976,31621,410.0,4.100000000000003,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
49,1788211036,36021,390.0,3.7307692307692375,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
50,1788211096,40809,380.0,3.7142857142857144,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
51,1788211156,47120,390.0,3.8214285714285756,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
52,1788211216,56743,430.0,4.300000000000004,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
53,1788211276,62604,420.0,4.200000000000004,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
54,1788211336,67233,410.0,4.068965517241385,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
55,1788211396,72237,400.0,3.8888888888888973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
56,1788211456,75234,390.0,3.77777777777778,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
57,1788211516,77848,380.0,3.6666666666666736,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
58,1788211576,80615,380.0,3.5600000000000076,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
59,1788211636,83777,370.0,3.4399999999999986,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
60,1788211696,86228,370.0,3.3750000000000058,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
61,1788211756,86844,370.0,3.304347826086962,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
62,1788211816,87191,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
63,1788211876,87503,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
64,1788211936,87742,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
65,1788211995,87936,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
66,1788212056,88129,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
67,1788212116,88284,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
68,1788212176,88430,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
69,1788212236,88569,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
70,1788212296,88708,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
71,1788212356,88816,360.0,3.2499999999999973,queue-CDT300,Queue-CDT300,1,queue-CDT300-1_stats_history.csv
0,1787689427,240,400.0,2.894736842105261,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
1,1787689487,484,280.0,2.1612903225806446,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
2,1787689547,730,280.0,1.4500000000000068,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
3,1787689607,971,280.0,1.3461538461538525,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
4,1787689667,1244,280.0,0.9050565059907423,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
5,1787689727,1446,280.0,0.8772921131606659,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
6,1787689787,1670,280.0,0.864039062226607,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
7,1787689847,1845,280.0,0.864039062226607,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
8,1787689907,2076,290.0,0.9522643124960428,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
9,1787689967,2338,310.0,1.2727272727272698,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
10,1787690027,2615,310.0,1.6000000000000014,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
11,1787690087,2853,320.0,1.642857142857146,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
12,1787690147,3088,320.0,1.642857142857146,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
13,1787690207,3445,320.0,1.6000000000000014,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
14,1787690267,3764,310.0,1.416666666666666,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
15,1787690327,4151,310.0,1.3333333333333308,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
16,1787690387,4397,300.0,1.2727272727272698,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
17,1787690447,4707,300.0,1.0000000000000009,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
18,1787690507,4955,300.0,0.983565082783755,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
19,1787690567,5171,300.0,0.9823529411764675,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
20,1787690627,5465,300.0,0.9823529411764675,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
21,1787690687,6057,310.0,1.2222222222222245,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
22,1787690747,6488,310.0,1.0000000000000009,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
23,1787690807,8031,330.0,1.9523809523809499,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
24,1787690867,8594,330.0,1.8636363636363673,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
25,1787690927,8941,330.0,1.8571428571428572,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
26,1787690987,9243,330.0,1.8500000000000072,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
27,1787691047,9527,330.0,1.8235294117647127,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
28,1787691107,9807,320.0,1.764705882352946,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
29,1787691167,10102,320.0,1.7333333333333312,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
30,1787691227,10392,320.0,1.7333333333333312,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
31,1787691287,10657,320.0,1.642857142857146,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
32,1787691347,10855,320.0,1.8000000000000016,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
33,1787691407,11142,320.0,1.7777777777777781,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
34,1787691467,11452,320.0,1.7058823529411793,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
35,1787691527,11807,320.0,1.6874999999999973,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
36,1787691587,12200,320.0,1.6000000000000014,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
37,1787691647,12678,320.0,1.6000000000000014,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
38,1787691707,13195,310.0,1.533333333333331,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
39,1787691767,13818,310.0,1.416666666666666,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
40,1787691827,14506,310.0,1.3333333333333308,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
41,1787691887,15291,310.0,1.2727272727272698,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
42,1787691947,16101,310.0,1.1818181818181839,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
43,1787692007,17103,310.0,1.2727272727272698,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
44,1787692067,18397,310.0,1.2727272727272698,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
45,1787692127,19858,320.0,1.2727272727272698,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
46,1787692187,21826,320.0,1.4615384615384586,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
47,1787692247,26146,330.0,1.9230769230769273,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
48,1787692307,30824,360.0,3.600000000000003,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
49,1787692367,35272,360.0,3.645161290322585,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
50,1787692427,40025,350.0,3.500000000000003,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
51,1787692487,45926,380.0,3.941176470588237,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
52,1787692547,54607,430.0,4.416666666666669,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
53,1787692607,61511,450.0,4.615384615384621,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
54,1787692667,66417,430.0,4.447368421052634,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
55,1787692727,71102,450.0,4.625000000000002,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
56,1787692787,74560,450.0,4.625000000000002,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
57,1787692847,77247,450.0,4.634146341463419,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
58,1787692907,79990,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
59,1787692967,82988,430.0,4.475000000000007,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
60,1787693027,85612,420.0,4.400000000000004,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
61,1787693087,86750,420.0,4.400000000000004,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
62,1787693147,87125,420.0,4.384615384615387,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
63,1787693207,87434,420.0,4.384615384615387,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
64,1787693267,87697,410.0,4.325000000000001,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
65,1787693327,87895,410.0,4.325000000000001,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
66,1787693387,88087,410.0,4.325000000000001,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
67,1787693447,88269,410.0,4.325000000000001,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
68,1787693507,88416,410.0,4.325000000000001,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
69,1787693567,88558,410.0,4.325000000000001,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
70,1787693627,88693,410.0,4.325000000000001,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
71,1787693687,88807,410.0,4.325000000000001,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
0,1787707240,227,380.0,2.8823529411764692,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
1,1787707300,455,280.0,2.4615384615384595,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
2,1787707360,689,280.0,1.2499999999999956,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
3,1787707420,906,280.0,1.210526315789473,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
4,1787707480,1197,280.0,0.8894736842105289,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
5,1787707540,1392,280.0,0.8377049180327889,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
6,1787707600,1609,280.0,0.8258064516129093,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
7,1787707660,1786,280.0,0.8377049180327889,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
8,1787707720,2031,280.0,0.8142857142857118,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
9,1787707780,2307,280.0,0.8142857142857118,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
10,1787707840,2545,280.0,0.8258064516129093,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
11,1787707900,2795,280.0,0.8258064516129093,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
12,1787707960,3030,280.0,0.8142857142857118,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
13,1787708020,3400,280.0,0.8377049180327889,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
14,1787708080,3723,280.0,0.8258064516129093,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
15,1787708140,4100,280.0,0.8000000000000007,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
16,1787708200,4343,280.0,0.8132075471698141,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
17,1787708260,4676,280.0,0.8132075471698141,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
18,1787708320,4908,280.0,0.8000000000000007,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
19,1787708380,5145,280.0,0.7839999999999958,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
20,1787708440,5421,280.0,0.7839999999999958,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
21,1787708500,6030,290.0,0.7810810810810809,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
22,1787708559,6467,290.0,0.8159090909090949,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
23,1787708620,8088,310.0,1.4666666666666717,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
24,1787708680,8627,310.0,1.5000000000000013,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
25,1787708740,8967,310.0,1.4666666666666717,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
26,1787708800,9277,310.0,1.4000000000000012,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
27,1787708860,9551,300.0,1.3571428571428568,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
28,1787708920,9864,300.0,1.3076923076923097,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
29,1787708980,10159,300.0,1.28571428571429,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
30,1787709040,10466,300.0,1.2307692307692353,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
31,1787709100,10726,300.0,1.1666666666666714,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
32,1787709160,11000,300.0,1.1538461538461497,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
33,1787709220,11282,300.0,1.0833333333333361,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
34,1787709280,11584,300.0,1.0833333333333361,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
35,1787709340,11944,300.0,1.0000000000000009,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
36,1787709400,12362,300.0,0.9763157894736807,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
37,1787709460,12872,300.0,1.0000000000000009,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
38,1787709520,13396,300.0,1.0000000000000009,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
39,1787709580,14091,300.0,0.9763157894736807,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
40,1787709640,14795,300.0,0.9325000000000028,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
41,1787709700,15531,300.0,0.9121951219512203,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
42,1787709760,16326,300.0,0.9121951219512203,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
43,1787709820,17361,300.0,0.930769230769235,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
44,1787709880,18758,300.0,1.0833333333333361,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
45,1787709940,20311,300.0,1.0000000000000009,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
46,1787710000,22448,300.0,1.2307692307692353,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
47,1787710060,27506,340.0,2.6000000000000023,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
48,1787710120,32202,320.0,2.300000000000002,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
49,1787710180,36403,340.0,3.1538461538461515,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
50,1787710240,41231,340.0,3.3448275862069,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
51,1787710300,47683,340.0,3.400000000000003,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
52,1787710360,57186,460.0,4.684210526315791,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
53,1787710420,62741,460.0,4.700000000000005,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
54,1787710480,67432,440.0,4.55000000000001,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
55,1787710540,72266,450.0,4.634146341463419,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
56,1787710600,75115,460.0,4.700000000000005,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
57,1787710660,77813,450.0,4.625000000000002,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
58,1787710720,80583,440.0,4.55000000000001,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
59,1787710780,83665,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
60,1787710840,86016,440.0,4.571428571428571,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
61,1787710900,86651,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
62,1787710960,87014,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
63,1787711020,87308,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
64,1787711080,87533,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
65,1787711140,87738,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
66,1787711200,87914,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
67,1787711260,88072,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
68,1787711320,88206,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
69,1787711380,88348,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
70,1787711440,88485,440.0,4.560975609756102,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
71,1787711497,88589,430.0,4.5000000000000036,hpa80-CDT120,HPA80-CDT120,2,hpa80-CDT120-2_stats_history.csv
0,1787725038,233,340.0,3.5882352941176476,hpa80-CDT120,HPA80-CDT120,3,hpa80-CDT120-3_stats_history.csv
1,1787725098,468,280.0,3.114285714285714,hpa80-CDT120,HPA80-CDT120,3,hpa80-CDT120-3_stats_history.csv
2,1787725158,706,270.0,1.5294117647058791,hpa80-CDT120,HPA80-CDT120,3,hpa80-CDT120-3_stats_history.csv
3,1787725218,924,270.0,1.4482758620689706,hpa80-CDT120,HPA80-CDT120,3,hpa80-CDT120-3_stats_history.csv
